wavelength,Big red-10x epiplan - 010-LCP,Big green-10x epiplan - 010-LCP,Big blue-10x epiplan - 006-LCP,Med red-10x epiplan - 010-LCP,Med green-10x epiplan - 022-LCP- 017,Med blue-10x epiplan - 002-LCP
369.3946838,0.132493703,0.084961381,0.056926952,0.096221662,0.080417992,0.088161209
369.9386597,0.156173743,0.096052632,0.087359688,0.118594436,0.077631579,0.079062958
370.4826965,0.157869013,0.092879257,0.083577713,0.104105572,0.047324193,0.076735093
371.0267029,0.157420578,0.099297012,0.087719298,0.092460882,0.091388401,0.070175439
371.5707703,0.15896488,0.077967587,0.100739372,0.092883549,0.05957074,0.073475046
372.1147156,0.107360525,0.110914715,0.081575246,0.105016409,0.083959346,0.048288795
372.6587524,0.136225597,0.104199683,0.085032538,0.095444685,0.087163233,0.061605206
373.2027893,0.13648294,0.070723684,0.086614173,0.073053368,0.060032895,0.064304462
373.7467651,0.124832813,0.101289833,0.068212216,0.082924654,0.080424886,0.066874721
374.290802,0.128623928,0.074342356,0.080849326,0.064107799,0.089210827,0.082074316
374.8348389,0.117694805,0.084681972,0.088068182,0.095779221,0.075649228,0.08400974
375.3787842,0.132,0.092290988,0.0612,0.1036,0.091205212,0.07
375.922821,0.139341159,0.075752212,0.092010602,0.10374858,0.061238938,0.081787202
376.4668579,0.105516475,0.078947368,0.045908923,0.092928545,0.055401662,0.067382451
377.0108948,0.142962689,0.099337748,0.093091984,0.08828962,0.069205298,0.079423716
377.5548401,0.123015873,0.083816892,0.089105339,0.103174603,0.083172147,0.072150072
378.0988464,0.120707242,0.08116779,0.075484529,0.103026182,0.101700353,0.06766406
378.6428528,0.123515439,0.06744111,0.112656939,0.102137767,0.052597612,0.089582626
379.1868286,0.140013271,0.083076923,0.084936961,0.117783676,0.076307692,0.097213006
379.7308655,0.08494889,0.105885922,0.062742333,0.052167783,0.10163835,0.019034191
380.2748718,0.105823627,0.098875074,0.080199667,0.104825291,0.077264654,0.073876872
380.8188171,0.127565519,0.102661597,0.079570572,0.097568677,0.075753144,0.077360278
381.362854,0.092058347,0.057738095,0.056401945,0.069367909,0.054166667,0.05834684
381.9068604,0.118240147,0.071038251,0.078215704,0.090742438,0.084268047,0.058661778
382.4508667,0.121563836,0.082543224,0.090103849,0.084911423,0.085610708,0.063225412
382.994812,0.115384615,0.109125372,0.090428655,0.091603053,0.084213377,0.073106283
383.5388489,0.14087008,0.075435203,0.115122817,0.105356614,0.082066869,0.106836342
384.0828247,0.113369596,0.065517241,0.092470656,0.109647867,0.068700265,0.080160321
384.62677,0.11810585,0.08831102,0.082172702,0.094428969,0.082389289,0.083008357
385.1707764,0.134467618,0.095189616,0.099341383,0.097694841,0.097734793,0.074094402
385.7148132,0.118357488,0.077020522,0.08185722,0.102522813,0.067392957,0.068974772
386.258728,0.112903226,0.081235983,0.094658911,0.110259122,0.083229504,0.081702803
386.8027344,0.120925342,0.074909091,0.07807571,0.097003155,0.059878788,0.061514196
387.3467407,0.120296903,0.078092121,0.09265421,0.100076785,0.081833061,0.087279242
387.8907471,0.124492901,0.098456501,0.090517241,0.097616633,0.073199252,0.073782961
388.4346619,0.116751269,0.093438442,0.089678511,0.077109016,0.064688152,0.093546048
388.9786682,0.100674494,0.097576948,0.079690232,0.102423183,0.087972059,0.082438171
389.522644,0.121063681,0.084861878,0.090972708,0.099370189,0.075359116,0.079776067
390.0665894,0.112806288,0.076790708,0.094775774,0.108183079,0.072918907,0.09223301
390.6105652,0.105133929,0.086231735,0.097321429,0.095535714,0.068738424,0.077901786
391.154541,0.119037102,0.08897089,0.083701413,0.081934629,0.083640836,0.076634276
391.6984863,0.120255864,0.08709485,0.107036247,0.105117271,0.070789421,0.090618337
392.2424622,0.093501048,0.085053987,0.098742138,0.086373166,0.07236219,0.07672956
392.786438,0.108119052,0.083507704,0.100830128,0.102854829,0.091116606,0.087872039
393.3304138,0.115461049,0.07014652,0.099761526,0.090222576,0.079304029,0.077503975
393.8743286,0.11207228,0.084242533,0.111687812,0.106881968,0.079771061,0.078046905
394.4183044,0.114964553,0.075202203,0.116305806,0.082199655,0.080881088,0.091588427
394.9622498,0.079101378,0.082005702,0.090617331,0.083443459,0.076303874,0.071172362
395.5061646,0.095897805,0.079738562,0.099496222,0.092299388,0.069607843,0.095178122
396.0501099,0.107284997,0.078972257,0.116975255,0.092922651,0.081651955,0.092922651
396.5940552,0.098688635,0.063872877,0.09398117,0.084566241,0.06683284,0.091963685
397.13797,0.101645219,0.082905467,0.099853396,0.083401205,0.081999396,0.086496172
397.6819153,0.095963562,0.082101566,0.099261819,0.077430501,0.069515586,0.089052929
398.2258911,0.091320637,0.076107209,0.085700905,0.07992507,0.067364197,0.095379332
398.7698364,0.090664273,0.081946403,0.087821664,0.079443447,0.07574048,0.097546379
399.3137207,0.093061104,0.073024523,0.084479953,0.074419293,0.074386921,0.081077082
399.857666,0.089871612,0.087315094,0.084878745,0.07446505,0.080246106,0.094436519
400.4016113,0.094452774,0.078330327,0.080686929,0.06705738,0.079618655,0.090091318
400.9454956,0.091267682,0.080034852,0.079026115,0.080386289,0.080532736,0.089635473
401.4894409,0.093230326,0.07886887,0.085766662,0.072410632,0.079226823,0.089956789
402.0333557,0.085802232,0.071276847,0.080159036,0.081698089,0.073873023,0.094138771
402.5772095,0.085710757,0.070936639,0.083364209,0.078794615,0.075183655,0.094973447
403.1211243,0.086083908,0.069365451,0.084270342,0.074114376,0.072599532,0.096360779
403.6650696,0.0764692,0.071883231,0.086381874,0.059358036,0.07166374,0.093226339
404.2089844,0.077479339,0.078477244,0.095615243,0.070936639,0.082305402,0.098140496
404.7528381,0.08482193,0.070974466,0.086394787,0.077407033,0.067430954,0.095607235
405.2967529,0.092190189,0.073175642,0.105636833,0.077560241,0.074383493,0.103592943
405.8406677,0.071876962,0.072195122,0.100230174,0.06779661,0.069073171,0.095835949
406.384491,0.079407529,0.072059954,0.109339642,0.07519029,0.073116833,0.097922238
406.9284058,0.08052605,0.06974359,0.105614568,0.065553869,0.073846154,0.094790086
407.47229,0.074632713,0.06857615,0.115768854,0.070812929,0.069218764,0.099216454
408.0161438,0.07607245,0.06538154,0.109151573,0.067683508,0.067513547,0.095614871
408.5600281,0.078826936,0.067127604,0.105445036,0.06864668,0.069140557,0.09881386
409.1039124,0.074741561,0.071099351,0.116366298,0.065044369,0.071952885,0.099716403
409.6477966,0.078862372,0.071662331,0.106944195,0.056881392,0.074431484,0.093127579
410.1916504,0.07176781,0.067329454,0.103957784,0.062005277,0.067652764,0.085488127
410.7355042,0.073959674,0.066378759,0.105534106,0.063577864,0.072296865,0.093607894
411.2793884,0.076961603,0.067177327,0.102253756,0.064941569,0.073152049,0.095742905
411.8231812,0.075921376,0.068164567,0.094021294,0.058804259,0.073402156,0.095085995
412.3670349,0.057257208,0.053450609,0.075390019,0.04369844,0.056758382,0.07408315
412.9108887,0.06883692,0.065922032,0.096651387,0.06479683,0.06825814,0.089425841
413.4547119,0.070054419,0.064315938,0.093661378,0.062159883,0.065232722,0.084847091
413.9985657,0.068294889,0.068975069,0.086913915,0.061887532,0.068975069,0.087516961
414.5424194,0.075133514,0.069515394,0.088667788,0.062989246,0.064061853,0.087643573
415.0862122,0.067158778,0.06083266,0.091330149,0.060790274,0.067838857,0.078882617
415.6300659,0.067809711,0.071165725,0.088468836,0.065209753,0.068668682,0.080528424
416.1738586,0.070356923,0.061599794,0.094539974,0.058231143,0.068222737,0.077550182
416.7177124,0.066381882,0.060200879,0.099810144,0.068619474,0.061519146,0.077976675
417.2614746,0.071687232,0.063135828,0.104747854,0.062097639,0.061286146,0.080136803
417.8052979,0.059419131,0.062711455,0.094657607,0.054889422,0.059569841,0.066147082
418.3491211,0.067977492,0.06170021,0.111894444,0.061703641,0.061640132,0.070176573
418.8928528,0.066070859,0.065112729,0.120268114,0.055346313,0.065699859,0.071624641
419.436676,0.067885927,0.05844858,0.130316181,0.061190329,0.055659894,0.066026038
419.9804993,0.067580684,0.060551993,0.130429507,0.062181509,0.058935043,0.066913371
420.524231,0.063134026,0.060531361,0.132533715,0.056510323,0.058285401,0.061642201
421.0680237,0.066037186,0.060798109,0.135688057,0.066911465,0.055803212,0.063822347
421.6118164,0.06817409,0.06474594,0.138558313,0.061090332,0.061131482,0.061487023
422.1555786,0.070144185,0.062506489,0.146356399,0.064688526,0.057470668,0.068362746
422.6993408,0.066280992,0.064609597,0.140385675,0.065344353,0.057899553,0.064848485
423.243103,0.060357026,0.062061007,0.140796778,0.058778709,0.055890026,0.062098618
423.7868652,0.067441611,0.061859261,0.13606171,0.068941504,0.058524933,0.067441611
424.3305969,0.06406086,0.06525104,0.131427072,0.060965373,0.058382509,0.061804827
424.8743591,0.060371596,0.060141,0.133112751,0.063425808,0.055057311,0.066072792
425.4181213,0.058481619,0.064364355,0.121246112,0.061744761,0.056177661,0.066180595
425.961792,0.058013964,0.062407476,0.122859008,0.063589331,0.056485936,0.070621327
426.5055237,0.061716823,0.063814226,0.115244203,0.065071534,0.057917352,0.074247657
427.0492859,0.058072348,0.060129136,0.111580481,0.060451566,0.056317819,0.072687546
427.5930481,0.060065319,0.059108781,0.110569414,0.065745255,0.056487549,0.075685142
428.1366882,0.055993247,0.057950316,0.10710936,0.060917276,0.058556219,0.075783155
428.6804199,0.060972222,0.059946676,0.111666667,0.066203704,0.054915283,0.086481481
429.2241516,0.063064314,0.062692616,0.105709126,0.060749178,0.055684553,0.091633097
429.7677917,0.058791777,0.059328267,0.110611309,0.062525303,0.058388494,0.08848005
430.3115234,0.062826765,0.06107055,0.115900004,0.063002504,0.054777944,0.094679496
430.8552246,0.062247338,0.057419895,0.121712671,0.062725494,0.059016001,0.099934797
431.3988647,0.058237056,0.060554388,0.133547283,0.06071887,0.055518103,0.110312366
431.9425354,0.063801377,0.06000925,0.139119549,0.063717922,0.053148848,0.11942416
432.4862366,0.060291748,0.061033044,0.156824662,0.064465474,0.056782938,0.122443076
433.0299072,0.062354811,0.061185107,0.167094592,0.05970575,0.057098532,0.129029629
433.5735474,0.06382379,0.061213174,0.181485061,0.062374164,0.057073153,0.135459451
434.117218,0.061820079,0.059039912,0.19003653,0.060334792,0.056612102,0.146963189
434.6608887,0.063149637,0.060463762,0.201451265,0.061110022,0.053001347,0.152343597
435.2044983,0.060627017,0.061008427,0.21230982,0.058168127,0.058954748,0.16028892
435.7481384,0.058277188,0.065652326,0.21990027,0.05964752,0.058726828,0.165848274
436.2918091,0.060914855,0.061335188,0.231242452,0.058046498,0.057649513,0.177347524
436.8353577,0.057154559,0.061039888,0.237182113,0.060245001,0.057537321,0.185463752
437.3789978,0.057982612,0.061654491,0.238114292,0.05914663,0.05959145,0.196173293
437.9226379,0.059405941,0.065078944,0.244665261,0.057976195,0.062425368,0.208028023
438.4662476,0.055435972,0.063868194,0.242033946,0.054800805,0.063113328,0.210699037
439.0097961,0.056215948,0.058625865,0.243331211,0.056534352,0.056962025,0.221715135
439.5534363,0.05698465,0.056897443,0.24644284,0.057370155,0.059287006,0.236174388
440.0970154,0.055722995,0.056636886,0.237824509,0.054661278,0.057817486,0.233269402
440.640564,0.056652506,0.060092691,0.234290569,0.053322005,0.06021795,0.245811385
441.1841431,0.053378288,0.059134958,0.233709441,0.052910936,0.061240286,0.251101616
441.7277832,0.054599505,0.059017484,0.238579686,0.053080099,0.060802226,0.269033856
442.2712708,0.056122945,0.059719284,0.240443537,0.054210031,0.061298686,0.277567033
442.8148499,0.05450237,0.056567935,0.241289868,0.054726527,0.057873805,0.286217497
443.358429,0.055140508,0.057173553,0.247632147,0.052420993,0.058276953,0.294926698
443.9019775,0.055655352,0.060769342,0.254088206,0.050514123,0.060596456,0.299894698
444.4454651,0.058782344,0.062591426,0.27260274,0.053181126,0.060762912,0.3104414
444.9890137,0.054372658,0.058699621,0.290017972,0.049163849,0.060188176,0.320570228
445.5325928,0.058881905,0.058055193,0.313986708,0.050281178,0.058722174,0.327248669
446.0760498,0.055515993,0.058818704,0.343807489,0.051421281,0.056822532,0.336597235
446.6195679,0.060543899,0.06134206,0.376157543,0.050609542,0.060882265,0.345797679
447.1630859,0.057943433,0.061935869,0.418369737,0.04705159,0.059008484,0.354160567
447.706543,0.060011458,0.063113642,0.461042681,0.049957032,0.061570391,0.361099971
448.250061,0.057569114,0.062975851,0.501864875,0.048629103,0.060594961,0.369131338
448.7935486,0.056664684,0.061797899,0.552204571,0.047914366,0.056012453,0.37547079
449.3370667,0.061472461,0.063244542,0.594215334,0.049681705,0.059640063,0.380625519
449.8804932,0.060207782,0.061926257,0.635726556,0.050773048,0.057209515,0.387178578
450.4239502,0.058254538,0.061503245,0.678703402,0.048826215,0.05939025,0.391261819
450.9674072,0.054300223,0.062647638,0.722426718,0.046535372,0.057480315,0.400225691
451.5108032,0.057180466,0.060846943,0.767223904,0.048677109,0.055692056,0.408450704
452.0542908,0.056590427,0.062175289,0.797270036,0.048128062,0.057535703,0.418454767
452.5977478,0.053947811,0.061195972,0.820286032,0.047404764,0.056160555,0.414927458
453.1411133,0.05560683,0.060425108,0.853689176,0.048659181,0.055543707,0.427549608
453.6845703,0.053227211,0.059980651,0.872652655,0.047829872,0.055512047,0.429498819
454.2279968,0.050531655,0.059237883,0.889620525,0.049726856,0.057033789,0.433665008
454.7713928,0.051297777,0.060844231,0.916490849,0.046955498,0.05551415,0.440410186
455.3147583,0.054489658,0.059023685,0.933041755,0.048424512,0.055042811,0.442828146
455.8581543,0.054408328,0.058645118,0.953663767,0.048986771,0.054947974,0.448037397
456.4015808,0.053755981,0.057291206,0.956889952,0.048899522,0.056120194,0.44784689
456.9448853,0.053471762,0.059122654,0.965589821,0.048694542,0.056307289,0.452487939
457.4882813,0.052658885,0.058866529,0.979294894,0.048036788,0.055856553,0.45638486
458.0316467,0.051890494,0.058085837,0.982179955,0.048243387,0.053933822,0.458381423
458.5749512,0.056101528,0.060581855,0.996334731,0.050420361,0.055326663,0.458708451
459.1183167,0.054294444,0.063246867,0.998755234,0.049813285,0.054586335,0.460473011
459.6616516,0.055426426,0.063622615,0.99789916,0.048431075,0.056267998,0.457670302
460.2050171,0.058014792,0.06283036,0.995424561,0.050263199,0.053786753,0.459298581
460.748291,0.055808832,0.063583698,1.004096465,0.048298646,0.053800032,0.467944059
461.2915955,0.056540489,0.064758461,1.003092739,0.050855948,0.053570353,0.468005401
461.8349609,0.055832331,0.066808314,0.986364027,0.049948462,0.054280503,0.463494245
462.3782043,0.057246423,0.066947368,0.991248954,0.053342771,0.054536341,0.464470326
462.9214783,0.057360636,0.069671317,0.995090756,0.051611653,0.052998688,0.463105312
463.4648132,0.059952446,0.067933286,1.000997792,0.052543308,0.053850995,0.466584579
464.0080261,0.058428008,0.069677919,1.005037624,0.051725228,0.054705484,0.468140716
464.5513,0.055749636,0.069256433,0.995134124,0.053503847,0.055508686,0.466708255
465.094574,0.057564469,0.068704768,0.997839017,0.055629875,0.054650652,0.467101607
465.6378479,0.056389305,0.068122056,0.980461955,0.05371951,0.053328541,0.464544315
466.1810303,0.056034742,0.067451233,0.962036463,0.055034121,0.053752862,0.456002722
466.7242432,0.054899291,0.067436731,0.960737597,0.052776999,0.056035288,0.459235975
467.2675171,0.054451993,0.065217794,0.949891415,0.055448188,0.056676486,0.458767508
467.8106689,0.054571016,0.065556997,0.94212225,0.054729422,0.055178966,0.454270043
468.3538818,0.052439545,0.062138338,0.921166013,0.05573885,0.053936149,0.447929201
468.8971252,0.053143626,0.061104856,0.906441069,0.054201115,0.055671724,0.449163622
469.4402466,0.054795814,0.06077475,0.894393865,0.056590231,0.056798501,0.439820936
469.9834595,0.052149095,0.062744892,0.887082751,0.056931161,0.057304786,0.439307451
470.5266418,0.050406656,0.059837201,0.86985136,0.056240067,0.057499134,0.439319435
471.0697937,0.051738824,0.057247719,0.843616903,0.057627495,0.056939014,0.437298619
471.612915,0.052219708,0.059536689,0.81775025,0.057727256,0.058866965,0.430664244
472.1560974,0.051473542,0.058467947,0.794471022,0.058065223,0.058738867,0.424843881
472.6992493,0.05408223,0.060334043,0.77081352,0.05823396,0.060621429,0.426677153
473.2423096,0.052314984,0.059681786,0.740539555,0.059241706,0.061119096,0.421764491
473.7854309,0.053140354,0.06078907,0.69472676,0.057273098,0.059452502,0.412724596
474.3285828,0.053765521,0.062198058,0.663477435,0.058144852,0.061117207,0.407647121
474.8716125,0.054640206,0.062646626,0.631590953,0.059623449,0.060349151,0.405642996
475.4147339,0.055238162,0.066867773,0.593319547,0.057744208,0.062861869,0.400406575
475.9578247,0.055925502,0.068947026,0.548416745,0.057902403,0.064543386,0.386518919
476.500885,0.054634263,0.070063085,0.502160436,0.058750192,0.064296183,0.378631325
477.0439148,0.057628039,0.071844752,0.473052064,0.057746789,0.064707647,0.376779141
477.5869751,0.05759065,0.071067495,0.431271216,0.059414636,0.064046557,0.373511679
478.1300354,0.057546145,0.072611778,0.396893009,0.058748852,0.064506206,0.370533701
478.6730347,0.058504032,0.074945775,0.359684711,0.057941016,0.066792807,0.362599149
479.2160645,0.056992266,0.074795736,0.32428616,0.058043118,0.065911369,0.352987538
479.7590942,0.057602187,0.077213234,0.291818537,0.058285603,0.067699812,0.344213746
480.302063,0.057536914,0.075494732,0.262096382,0.059678728,0.067371023,0.338747363
480.8450623,0.057760968,0.075503708,0.237891064,0.057483819,0.066750743,0.336409136
481.3880615,0.056318835,0.076907134,0.214454046,0.058451032,0.069490296,0.329560575
481.9309998,0.055810617,0.076704504,0.196046549,0.058791647,0.068194868,0.321823689
482.4739685,0.055131668,0.0759661,0.182992907,0.059033537,0.067873037,0.31344486
483.0169678,0.055245238,0.073015089,0.171713685,0.059026579,0.06930837,0.307873349
483.5599365,0.053717588,0.072870135,0.160606061,0.057747579,0.071007639,0.298437988
484.1028137,0.052750554,0.07087068,0.153064858,0.057410934,0.07177854,0.290213201
484.645752,0.052391975,0.070453046,0.14691358,0.055987654,0.071270766,0.279475309
485.1886902,0.051894866,0.067183169,0.149877751,0.058022616,0.07038169,0.271852078
485.7315369,0.052655436,0.065784874,0.145954521,0.055888797,0.070245103,0.266646521
486.2744446,0.050858712,0.063702916,0.146343304,0.056110591,0.070323764,0.258141921
486.8173523,0.048286534,0.062021664,0.148059675,0.054055678,0.070525421,0.25080753
487.360199,0.050538833,0.060658268,0.152805648,0.05481977,0.070995397,0.244860647
487.9030762,0.052060738,0.060022619,0.157281468,0.055299877,0.070392021,0.237219323
488.4459534,0.049846109,0.060625043,0.155943134,0.052528213,0.070701981,0.226586546
488.9888,0.051678634,0.059791158,0.162024682,0.053890273,0.069568755,0.22340504
489.5316162,0.052516761,0.061603353,0.163135008,0.053127591,0.071288485,0.213746564
490.0744324,0.052560141,0.062023093,0.162777601,0.05332544,0.071316499,0.206919456
490.6172791,0.052825306,0.064450944,0.162099209,0.051286844,0.071709652,0.197512581
491.1600342,0.0525236,0.063951639,0.159651086,0.051748874,0.070593382,0.192017446
491.7028198,0.054748221,0.06738662,0.156016029,0.051867486,0.071048075,0.185821651
492.245636,0.054322571,0.069892756,0.155113677,0.051044117,0.070511976,0.179516784
492.7883911,0.055875032,0.070153263,0.149715332,0.051197322,0.06867857,0.171415901
493.3311462,0.05676293,0.072878912,0.142769067,0.050051144,0.070397651,0.165020247
493.8739014,0.05640763,0.073421799,0.136028903,0.048946596,0.067559907,0.156847817
494.4166565,0.057548269,0.075292388,0.131879716,0.049586662,0.068819229,0.149786396
494.9593506,0.057067711,0.077069909,0.124559938,0.04898563,0.069075955,0.145326776
495.5020752,0.058206107,0.079337668,0.117311887,0.047641767,0.067655425,0.13953108
496.0447998,0.057197061,0.079805946,0.109119776,0.046675278,0.067918873,0.133311805
496.5874634,0.056738349,0.081607979,0.101624926,0.046843996,0.065462697,0.127473588
497.1301575,0.057343344,0.082088075,0.09577121,0.047859076,0.065499753,0.122406749
497.6728516,0.05715352,0.082309263,0.091968118,0.046637166,0.066122146,0.117079412
498.2154846,0.057557118,0.08184812,0.083413218,0.046040369,0.065049274,0.111825638
498.7581482,0.056996829,0.08194243,0.081146894,0.045958711,0.06342027,0.10845453
499.3007813,0.055434,0.079901103,0.075673079,0.047268992,0.064001665,0.104637511
499.8434448,0.056463087,0.077547844,0.07156031,0.045515624,0.063200642,0.098566686
500.3860168,0.054497651,0.075848183,0.067201187,0.046440797,0.062103639,0.094157154
500.9286194,0.0533646,0.075585462,0.065957557,0.045021118,0.063562694,0.089433317
501.4712524,0.052630229,0.072800411,0.063515263,0.044873521,0.06069685,0.08641358
502.0137634,0.051758705,0.070804113,0.06366105,0.046226271,0.061244314,0.083620952
502.5563965,0.053961168,0.069872551,0.064030538,0.045324845,0.059476044,0.080821275
503.098938,0.051412838,0.068041726,0.063453999,0.045449355,0.059862494,0.07746184
503.641449,0.051211979,0.065956147,0.064431253,0.045733606,0.060691876,0.075527818
504.1839905,0.051376725,0.064974844,0.065931573,0.045365761,0.058557719,0.072774242
504.7265625,0.050921059,0.063679903,0.067502628,0.044576263,0.057809449,0.069167042
505.2690735,0.05025815,0.063527827,0.069351258,0.044583843,0.058928737,0.066233507
505.811554,0.051342881,0.062954388,0.071283197,0.045661701,0.057351239,0.064740476
506.3540344,0.051254996,0.064856573,0.073115023,0.045433104,0.058235966,0.06380496
506.8965454,0.052021051,0.06555992,0.07659238,0.046449573,0.057967209,0.061422148
507.4389648,0.052846126,0.068165313,0.078993757,0.04606439,0.057623349,0.059946138
507.9814453,0.053108556,0.068860321,0.079565387,0.046725784,0.057423001,0.058187975
508.5239258,0.053642789,0.074184408,0.081568242,0.04577038,0.058482938,0.057687
509.0662842,0.053340543,0.076789336,0.083297284,0.045602019,0.057920781,0.054049507
509.6087341,0.054379545,0.080261102,0.085055492,0.046139495,0.05848025,0.054965557
510.151123,0.055779988,0.08577187,0.084918965,0.046564995,0.0585469,0.054106707
510.6936035,0.055966285,0.087303343,0.083514887,0.046965963,0.05809528,0.051906616
511.2359009,0.055758924,0.093103525,0.083740071,0.047707915,0.060162638,0.052481099
511.7783203,0.057984588,0.097055411,0.086390041,0.048476586,0.060283962,0.053100178
512.3206787,0.05804353,0.100440917,0.085592619,0.049597824,0.060637125,0.053584102
512.8629761,0.056513206,0.10402784,0.082866331,0.04897023,0.062201535,0.052115107
513.4052734,0.057820945,0.104969018,0.08136725,0.047337762,0.061496891,0.051808875
513.9476929,0.058603883,0.108437635,0.080775181,0.04917003,0.063023306,0.052043226
514.4899292,0.057972698,0.110812677,0.079930293,0.05033982,0.064472634,0.051977926
515.0322266,0.056893611,0.111425722,0.076806951,0.050820503,0.065628452,0.051246889
515.574585,0.05670537,0.109851621,0.07448489,0.049406773,0.065581948,0.052738992
516.1168823,0.058799191,0.109770553,0.073613921,0.050914858,0.069151638,0.053121552
516.6590576,0.056633402,0.108328935,0.069673763,0.051569736,0.068647736,0.051706285
517.2012939,0.056584117,0.107164747,0.067669939,0.051443195,0.071108528,0.052734087
517.7435913,0.05574807,0.10374017,0.065018789,0.052575325,0.07351732,0.052924102
518.2857056,0.056151718,0.101786744,0.064093046,0.053092169,0.07666754,0.053755821
518.8280029,0.054778737,0.098614439,0.061356213,0.052966576,0.076789249,0.053839098
519.3701782,0.053867142,0.095110676,0.060136979,0.053633276,0.078858047,0.052920541
519.9122925,0.05375328,0.09171803,0.058078001,0.055609908,0.08137981,0.056087962
520.4545288,0.052638645,0.08817144,0.057001891,0.055827171,0.083943615,0.055346095
520.9967041,0.053558703,0.08394153,0.057422501,0.05627561,0.087093096,0.056821219
521.5388184,0.053990089,0.080287166,0.056201249,0.056712371,0.088330282,0.056745705
522.0809326,0.052586538,0.078211498,0.054747929,0.057227495,0.09047957,0.056898349
522.6230469,0.053610181,0.075326323,0.056107482,0.058234005,0.094976231,0.058212194
523.1652222,0.052998787,0.075053322,0.054537181,0.058047322,0.09667391,0.058166493
523.7072144,0.053727145,0.072212396,0.055501461,0.059017635,0.099867353,0.058574056
524.2493286,0.053009292,0.074408915,0.054509351,0.058685775,0.103046131,0.05961387
524.7913818,0.054494769,0.076002015,0.05720713,0.06027468,0.106855297,0.059876437
525.333374,0.055611956,0.079801167,0.057311091,0.060762794,0.109824582,0.059491114
525.8754883,0.053737006,0.084264139,0.057371751,0.0599574,0.114095807,0.060296502
526.4174805,0.056597197,0.089233611,0.058128849,0.060452735,0.115307155,0.060780192
526.9595337,0.055174014,0.094598832,0.05972086,0.061556477,0.119174538,0.060522623
527.5015259,0.058480388,0.103713636,0.060027599,0.061512085,0.122952253,0.061491177
528.0435181,0.05847439,0.11300972,0.06001319,0.061164673,0.128441699,0.062242879
528.5855103,0.059885862,0.120903561,0.062118541,0.062911454,0.131762931,0.061461257
529.1273804,0.060155616,0.130191046,0.062953794,0.062662534,0.134851409,0.061466287
529.6693115,0.060438875,0.140204568,0.064376701,0.062412983,0.139633095,0.062423373
530.2113037,0.062181343,0.150748008,0.066012957,0.06398385,0.142713673,0.063829349
530.7531738,0.06144912,0.158859761,0.066442891,0.064517458,0.147710207,0.063343664
531.2950439,0.063932931,0.171672193,0.066300438,0.065296041,0.152136428,0.06335899
531.8370361,0.064297474,0.179207846,0.068149021,0.064653157,0.155501805,0.063575944
532.3788452,0.06398584,0.187098054,0.067831094,0.064057048,0.159239218,0.063192375
532.9206543,0.063801002,0.194064319,0.067470201,0.065000154,0.164777173,0.063124558
533.4625854,0.063949945,0.200225847,0.068317556,0.065351643,0.167658307,0.065209442
534.0044556,0.062860718,0.204991944,0.067693829,0.065100698,0.173643893,0.063718368
534.5462036,0.064005114,0.205075369,0.069059201,0.065223688,0.174918319,0.06373543
535.0880127,0.063830423,0.206600187,0.067567568,0.065813601,0.180421648,0.063800526
535.6298218,0.063295422,0.206300437,0.06599202,0.065683553,0.183849115,0.064618844
536.1715698,0.061584514,0.201466493,0.065475953,0.065036919,0.188917765,0.063580124
536.7133789,0.061050025,0.199892625,0.065071818,0.065953442,0.193616765,0.063893016
537.255127,0.061510468,0.195793953,0.064526656,0.06424976,0.19793106,0.063834416
537.796814,0.060714777,0.19056469,0.064154986,0.065973383,0.20329952,0.06363404
538.338501,0.059533363,0.183279333,0.062971219,0.065596671,0.207588554,0.063694457
538.880249,0.05953904,0.174867189,0.062904718,0.066988801,0.213228651,0.064656445
539.421936,0.057135863,0.165732875,0.060494492,0.065449204,0.215687692,0.063216646
539.963562,0.056376809,0.157772201,0.059442676,0.064656603,0.21879388,0.062723349
540.505249,0.056660486,0.151431385,0.058309749,0.065141017,0.222625726,0.062145018
541.046875,0.055434236,0.144079288,0.058709852,0.064971206,0.227711467,0.06229467
541.588501,0.055773433,0.140574855,0.057090239,0.064790695,0.233847646,0.061794483
542.130127,0.05534119,0.137264226,0.055455237,0.06546284,0.23912048,0.061034024
542.6717529,0.054853121,0.137289668,0.055934438,0.06425299,0.243834111,0.061853225
543.2133179,0.054208422,0.137050157,0.053737944,0.062310045,0.247946847,0.060145848
543.7548828,0.055808088,0.144865756,0.054575228,0.063092314,0.251515231,0.061106562
544.2964478,0.054590571,0.153895663,0.053179399,0.061722198,0.255208471,0.059307105
544.8380127,0.054512526,0.167543952,0.053004874,0.062211982,0.257597291,0.060220743
545.3794556,0.055907927,0.184218971,0.052059023,0.06150719,0.260132,0.059662727
545.9210205,0.055761907,0.203705307,0.052875076,0.061432131,0.264470609,0.058009309
546.4625244,0.057150673,0.231868668,0.052509951,0.061744232,0.26940218,0.059838895
547.0039673,0.057189481,0.262438037,0.051709176,0.060236191,0.272308877,0.05767054
547.5454712,0.058752158,0.296745897,0.052778944,0.060562789,0.278709755,0.058248168
548.0869141,0.05999205,0.332080201,0.054131502,0.059123136,0.281053662,0.058226491
548.6283569,0.06070814,0.37102053,0.053119622,0.057888763,0.284320143,0.056295998
