,time,temperature
25030,2018-11-01 11:29:44.918943,16.72
25031,2018-11-01 11:29:45.220669,16.71
25032,2018-11-01 11:29:45.528149,16.73
25033,2018-11-01 11:29:45.829366,16.78
25034,2018-11-01 11:29:46.135083,16.77
25035,2018-11-01 11:29:46.439727,16.77
25036,2018-11-01 11:29:46.745034,16.71
25037,2018-11-01 11:29:47.050700,16.72
25038,2018-11-01 11:29:47.354358,16.72
25039,2018-11-01 11:29:47.661015,16.7
25040,2018-11-01 11:29:47.964983,16.69
25041,2018-11-01 11:29:48.272546,16.8
25042,2018-11-01 11:29:48.576304,16.63
25043,2018-11-01 11:29:48.880271,16.67
25044,2018-11-01 11:29:49.186250,16.67
25045,2018-11-01 11:29:49.491718,16.65
25046,2018-11-01 11:29:49.795987,16.59
25047,2018-11-01 11:29:50.100084,16.64
25048,2018-11-01 11:29:50.406828,16.58
25049,2018-11-01 11:29:50.710502,16.58
25050,2018-11-01 11:29:51.015786,16.55
25051,2018-11-01 11:29:51.320798,16.53
25052,2018-11-01 11:29:51.624790,16.55
25053,2018-11-01 11:29:51.931019,16.48
25054,2018-11-01 11:29:52.240603,16.43
25055,2018-11-01 11:29:52.543615,16.44
25056,2018-11-01 11:29:52.847789,16.38
25057,2018-11-01 11:29:53.151638,16.43
25058,2018-11-01 11:29:53.455804,16.39
25059,2018-11-01 11:29:53.760682,16.29
25060,2018-11-01 11:29:54.066543,16.27
25061,2018-11-01 11:29:54.371979,16.34
25062,2018-11-01 11:29:54.676527,16.2
25063,2018-11-01 11:29:54.983469,16.21
25064,2018-11-01 11:29:55.287327,16.22
25065,2018-11-01 11:29:55.591658,16.12
25066,2018-11-01 11:29:55.895588,16.08
25067,2018-11-01 11:29:56.202223,16.09
25068,2018-11-01 11:29:56.513672,16.01
25069,2018-11-01 11:29:56.810784,16.0
25070,2018-11-01 11:29:57.118038,15.96
25071,2018-11-01 11:29:57.421395,15.94
25072,2018-11-01 11:29:57.726378,15.89
25073,2018-11-01 11:29:58.031280,16.01
25074,2018-11-01 11:29:58.341147,15.89
25075,2018-11-01 11:29:58.643290,15.78
25076,2018-11-01 11:29:58.947643,15.85
25077,2018-11-01 11:29:59.251230,15.71
25078,2018-11-01 11:29:59.556818,15.7
25079,2018-11-01 11:29:59.860892,15.69
25080,2018-11-01 11:30:00.169643,15.65
25081,2018-11-01 11:30:00.472282,15.58
25082,2018-11-01 11:30:00.778541,15.57
25083,2018-11-01 11:30:01.087079,15.58
25084,2018-11-01 11:30:01.387280,15.51
25085,2018-11-01 11:30:01.691275,15.51
25086,2018-11-01 11:30:01.999248,15.54
25087,2018-11-01 11:30:02.302777,15.46
25088,2018-11-01 11:30:02.607334,15.48
25089,2018-11-01 11:30:02.911327,15.51
25090,2018-11-01 11:30:03.217705,15.46
25091,2018-11-01 11:30:03.522773,15.41
25092,2018-11-01 11:30:03.827893,15.5
25093,2018-11-01 11:30:04.132844,15.44
25094,2018-11-01 11:30:04.441153,15.46
25095,2018-11-01 11:30:04.745163,15.4
25096,2018-11-01 11:30:05.047250,15.4
25097,2018-11-01 11:30:05.354895,15.43
25098,2018-11-01 11:30:05.658164,15.37
25099,2018-11-01 11:30:05.961797,15.4
25100,2018-11-01 11:30:06.269635,15.4
25101,2018-11-01 11:30:06.573188,15.4
25102,2018-11-01 11:30:06.878382,15.46
25103,2018-11-01 11:30:07.182977,15.4
25104,2018-11-01 11:30:07.488081,15.41
25105,2018-11-01 11:30:07.793629,15.4
25106,2018-11-01 11:30:08.100234,15.44
25107,2018-11-01 11:30:08.404549,15.45
25108,2018-11-01 11:30:08.708722,15.48
25109,2018-11-01 11:30:09.014462,15.45
25110,2018-11-01 11:30:09.318124,15.61
25111,2018-11-01 11:30:09.623578,15.6
25112,2018-11-01 11:30:09.927908,15.6
25113,2018-11-01 11:30:10.235651,15.54
25114,2018-11-01 11:30:10.539941,15.59
25115,2018-11-01 11:30:10.842793,15.67
25116,2018-11-01 11:30:11.147950,15.71
25117,2018-11-01 11:30:11.453879,15.75
25118,2018-11-01 11:30:11.758589,15.76
25119,2018-11-01 11:30:12.063807,15.79
25120,2018-11-01 11:30:12.370233,15.83
25121,2018-11-01 11:30:12.675106,15.9
25122,2018-11-01 11:30:12.979498,16.02
25123,2018-11-01 11:30:13.284964,15.9
25124,2018-11-01 11:30:13.589861,15.94
25125,2018-11-01 11:30:13.894366,15.99
25126,2018-11-01 11:30:14.198449,16.22
25127,2018-11-01 11:30:14.514418,16.09
25128,2018-11-01 11:30:14.810259,16.1
25129,2018-11-01 11:30:15.116025,16.16
25130,2018-11-01 11:30:15.420176,16.18
25131,2018-11-01 11:30:15.729576,16.28
25132,2018-11-01 11:30:16.028776,16.3
25133,2018-11-01 11:30:16.335376,16.3
25134,2018-11-01 11:30:16.640461,16.28
25135,2018-11-01 11:30:16.949348,16.36
25136,2018-11-01 11:30:17.249578,16.47
25137,2018-11-01 11:30:17.556653,16.38
25138,2018-11-01 11:30:17.859368,16.42
25139,2018-11-01 11:30:18.170711,16.42
25140,2018-11-01 11:30:18.470029,16.48
25141,2018-11-01 11:30:18.775559,16.49
25142,2018-11-01 11:30:19.079720,16.58
25143,2018-11-01 11:30:19.390417,16.55
25144,2018-11-01 11:30:19.691796,16.59
25145,2018-11-01 11:30:19.995287,16.65
25146,2018-11-01 11:30:20.301300,16.58
25147,2018-11-01 11:30:20.604918,16.65
25148,2018-11-01 11:30:20.911724,16.66
25149,2018-11-01 11:30:21.215412,16.63
25150,2018-11-01 11:30:21.520296,16.73
25151,2018-11-01 11:30:21.824779,16.7
25152,2018-11-01 11:30:22.129492,16.73
25153,2018-11-01 11:30:22.436825,16.67
25154,2018-11-01 11:30:22.741373,16.7
25155,2018-11-01 11:30:23.049163,16.72
25156,2018-11-01 11:30:23.350277,16.65
25157,2018-11-01 11:30:23.655768,16.69
25158,2018-11-01 11:30:23.965185,16.65
25159,2018-11-01 11:30:24.266530,16.72
25160,2018-11-01 11:30:24.574277,16.67
25161,2018-11-01 11:30:24.875247,16.68
25162,2018-11-01 11:30:25.180555,16.65
25163,2018-11-01 11:30:25.485158,16.72
25164,2018-11-01 11:30:25.790030,16.71
25165,2018-11-01 11:30:26.098249,16.62
25166,2018-11-01 11:30:26.402196,16.59
25167,2018-11-01 11:30:26.707644,16.55
25168,2018-11-01 11:30:27.015648,16.51
25169,2018-11-01 11:30:27.316639,16.47
25170,2018-11-01 11:30:27.620828,16.51
25171,2018-11-01 11:30:27.926668,16.47
25172,2018-11-01 11:30:28.232295,16.51
25173,2018-11-01 11:30:28.537526,16.47
25174,2018-11-01 11:30:28.842493,16.47
25175,2018-11-01 11:30:29.147466,16.39
25176,2018-11-01 11:30:29.449657,16.44
25177,2018-11-01 11:30:29.755906,16.4
25178,2018-11-01 11:30:30.062692,16.38
25179,2018-11-01 11:30:30.366438,16.23
25180,2018-11-01 11:30:30.671348,16.3
25181,2018-11-01 11:30:30.977944,16.32
25182,2018-11-01 11:30:31.281036,16.27
25183,2018-11-01 11:30:31.586994,16.21
25184,2018-11-01 11:30:31.892608,16.13
25185,2018-11-01 11:30:32.197476,16.14
25186,2018-11-01 11:30:32.503291,16.15
25187,2018-11-01 11:30:32.805171,16.09
25188,2018-11-01 11:30:33.111532,16.07
25189,2018-11-01 11:30:33.418305,16.1
25190,2018-11-01 11:30:33.723199,16.01
25191,2018-11-01 11:30:34.033041,15.95
25192,2018-11-01 11:30:34.330949,15.95
25193,2018-11-01 11:30:34.638567,15.94
25194,2018-11-01 11:30:34.941755,15.84
25195,2018-11-01 11:30:35.252777,15.86
25196,2018-11-01 11:30:35.554404,15.81
25197,2018-11-01 11:30:35.859431,15.77
25198,2018-11-01 11:30:36.162908,15.77
25199,2018-11-01 11:30:36.469766,15.7
25200,2018-11-01 11:30:36.772956,15.7
25201,2018-11-01 11:30:37.078431,15.61
25202,2018-11-01 11:30:37.385664,15.6
25203,2018-11-01 11:30:37.689342,15.62
25204,2018-11-01 11:30:37.994106,15.58
25205,2018-11-01 11:30:38.300378,15.54
25206,2018-11-01 11:30:38.601793,15.57
25207,2018-11-01 11:30:38.907352,15.53
25208,2018-11-01 11:30:39.213152,15.48
25209,2018-11-01 11:30:39.516856,15.47
25210,2018-11-01 11:30:39.823659,15.47
25211,2018-11-01 11:30:40.126866,15.49
25212,2018-11-01 11:30:40.434777,15.4
25213,2018-11-01 11:30:40.738749,15.48
25214,2018-11-01 11:30:41.048575,15.43
25215,2018-11-01 11:30:41.348116,15.36
25216,2018-11-01 11:30:41.653296,15.46
25217,2018-11-01 11:30:41.963914,15.46
25218,2018-11-01 11:30:42.264828,15.41
25219,2018-11-01 11:30:42.567451,15.43
25220,2018-11-01 11:30:42.873893,15.39
25221,2018-11-01 11:30:43.181498,15.42
25222,2018-11-01 11:30:43.485426,15.43
25223,2018-11-01 11:30:43.789018,15.44
25224,2018-11-01 11:30:44.099526,15.34
25225,2018-11-01 11:30:44.397563,15.42
25226,2018-11-01 11:30:44.704293,15.56
25227,2018-11-01 11:30:45.013627,15.46
25228,2018-11-01 11:30:45.314229,15.46
25229,2018-11-01 11:30:45.617624,15.52
25230,2018-11-01 11:30:45.924261,15.52
25231,2018-11-01 11:30:46.228161,15.57
25232,2018-11-01 11:30:46.535121,15.58
25233,2018-11-01 11:30:46.845416,15.61
25234,2018-11-01 11:30:47.144563,15.69
25235,2018-11-01 11:30:47.450554,15.71
25236,2018-11-01 11:30:47.756029,15.69
25237,2018-11-01 11:30:48.066901,15.7
25238,2018-11-01 11:30:48.365770,15.74
25239,2018-11-01 11:30:48.668075,15.77
25240,2018-11-01 11:30:48.974107,15.84
25241,2018-11-01 11:30:49.284984,15.8
25242,2018-11-01 11:30:49.585475,15.89
25243,2018-11-01 11:30:49.888398,15.89
25244,2018-11-01 11:30:50.195435,16.07
25245,2018-11-01 11:30:50.500644,15.98
25246,2018-11-01 11:30:50.805760,16.05
25247,2018-11-01 11:30:51.110048,16.08
25248,2018-11-01 11:30:51.415704,16.15
25249,2018-11-01 11:30:51.719783,16.14
25250,2018-11-01 11:30:52.029268,16.22
25251,2018-11-01 11:30:52.330996,16.19
25252,2018-11-01 11:30:52.636185,16.34
25253,2018-11-01 11:30:52.941560,16.3
25254,2018-11-01 11:30:53.243716,16.39
25255,2018-11-01 11:30:53.552825,16.41
25256,2018-11-01 11:30:53.856479,16.47
25257,2018-11-01 11:30:54.167042,16.46
25258,2018-11-01 11:30:54.464627,16.49
25259,2018-11-01 11:30:54.769626,16.47
25260,2018-11-01 11:30:55.074902,16.59
25261,2018-11-01 11:30:55.385196,16.56
25262,2018-11-01 11:30:55.686035,16.58
25263,2018-11-01 11:30:55.993689,16.64
25264,2018-11-01 11:30:56.298790,16.68
25265,2018-11-01 11:30:56.600060,16.71
25266,2018-11-01 11:30:56.906274,16.72
25267,2018-11-01 11:30:57.212941,16.73
25268,2018-11-01 11:30:57.515321,16.7
25269,2018-11-01 11:30:57.819512,16.71
25270,2018-11-01 11:30:58.125606,16.7
25271,2018-11-01 11:30:58.433339,16.65
25272,2018-11-01 11:30:58.735081,16.74
25273,2018-11-01 11:30:59.043482,16.72
25274,2018-11-01 11:30:59.350962,16.72
25275,2018-11-01 11:30:59.652206,16.78
25276,2018-11-01 11:30:59.956996,16.7
25277,2018-11-01 11:31:00.260145,16.73
25278,2018-11-01 11:31:00.569497,16.73
25279,2018-11-01 11:31:00.870495,16.73
25280,2018-11-01 11:31:01.175785,16.68
25281,2018-11-01 11:31:01.533949,16.72
25282,2018-11-01 11:31:01.838976,16.72
25283,2018-11-01 11:31:02.142442,16.69
25284,2018-11-01 11:31:02.449825,16.68
25285,2018-11-01 11:31:02.752208,16.65
25286,2018-11-01 11:31:03.057075,16.65
25287,2018-11-01 11:31:03.362161,16.6
25288,2018-11-01 11:31:03.673530,16.61
25289,2018-11-01 11:31:04.030116,16.61
25290,2018-11-01 11:31:04.334820,16.61
25291,2018-11-01 11:31:04.640801,16.54
25292,2018-11-01 11:31:04.945435,16.54
25293,2018-11-01 11:31:05.250922,16.47
25294,2018-11-01 11:31:05.558609,16.53
25295,2018-11-01 11:31:05.860574,16.45
25296,2018-11-01 11:31:06.167266,16.47
25297,2018-11-01 11:31:06.470720,16.45
25298,2018-11-01 11:31:06.775821,16.41
25299,2018-11-01 11:31:07.082016,16.41
25300,2018-11-01 11:31:07.386494,16.29
25301,2018-11-01 11:31:07.697113,16.28
25302,2018-11-01 11:31:08.013843,16.25
25303,2018-11-01 11:31:08.302751,16.26
25304,2018-11-01 11:31:08.607933,16.25
25305,2018-11-01 11:31:08.919567,16.24
25306,2018-11-01 11:31:09.220577,16.22
25307,2018-11-01 11:31:09.521722,16.15
25308,2018-11-01 11:31:09.830170,16.03
25309,2018-11-01 11:31:10.131486,16.09
25310,2018-11-01 11:31:10.436266,16.02
25311,2018-11-01 11:31:10.741371,15.95
25312,2018-11-01 11:31:11.048535,15.99
25313,2018-11-01 11:31:11.350777,15.99
25314,2018-11-01 11:31:11.662078,15.88
25315,2018-11-01 11:31:11.964236,15.83
25316,2018-11-01 11:31:12.266408,15.81
25317,2018-11-01 11:31:12.569594,15.82
25318,2018-11-01 11:31:12.876672,15.77
25319,2018-11-01 11:31:13.180744,15.7
25320,2018-11-01 11:31:13.490027,15.65
25321,2018-11-01 11:31:13.791914,15.67
25322,2018-11-01 11:31:14.098348,15.61
25323,2018-11-01 11:31:14.402712,15.6
25324,2018-11-01 11:31:14.707625,15.53
25325,2018-11-01 11:31:15.015864,15.51
25326,2018-11-01 11:31:15.316768,15.46
25327,2018-11-01 11:31:15.630115,15.44
25328,2018-11-01 11:31:15.926392,15.4
25329,2018-11-01 11:31:16.233654,15.33
25330,2018-11-01 11:31:16.536868,15.31
25331,2018-11-01 11:31:16.842254,15.29
25332,2018-11-01 11:31:17.149973,15.31
25333,2018-11-01 11:31:17.453080,15.26
25334,2018-11-01 11:31:17.762049,15.16
25335,2018-11-01 11:31:18.065577,15.14
25336,2018-11-01 11:31:18.373026,15.07
25337,2018-11-01 11:31:18.672721,15.05
25338,2018-11-01 11:31:18.978698,15.07
25339,2018-11-01 11:31:19.288000,14.94
25340,2018-11-01 11:31:19.589686,14.97
25341,2018-11-01 11:31:19.898661,15.01
25342,2018-11-01 11:31:20.197600,14.81
25343,2018-11-01 11:31:20.513994,14.8
25344,2018-11-01 11:31:20.807959,14.81
25345,2018-11-01 11:31:21.115857,14.88
25346,2018-11-01 11:31:21.419287,14.76
25347,2018-11-01 11:31:21.724110,14.75
25348,2018-11-01 11:31:22.029916,14.62
25349,2018-11-01 11:31:22.333340,14.75
25350,2018-11-01 11:31:22.638693,14.57
25351,2018-11-01 11:31:22.945852,14.68
25352,2018-11-01 11:31:23.248330,14.52
25353,2018-11-01 11:31:23.558169,14.47
25354,2018-11-01 11:31:23.860335,14.44
25355,2018-11-01 11:31:24.164188,14.44
25356,2018-11-01 11:31:24.469265,14.43
25357,2018-11-01 11:31:24.773160,14.4
25358,2018-11-01 11:31:25.078518,14.27
25359,2018-11-01 11:31:25.382435,14.25
25360,2018-11-01 11:31:25.692419,14.27
25361,2018-11-01 11:31:25.999329,14.28
25362,2018-11-01 11:31:26.304250,14.17
25363,2018-11-01 11:31:26.603975,14.24
25364,2018-11-01 11:31:26.923785,14.14
25365,2018-11-01 11:31:27.212531,14.21
25366,2018-11-01 11:31:27.519196,14.07
25367,2018-11-01 11:31:27.825366,14.02
25368,2018-11-01 11:31:28.129630,14.02
25369,2018-11-01 11:31:28.450550,14.03
25370,2018-11-01 11:31:28.752769,14.02
25371,2018-11-01 11:31:29.049697,13.94
25372,2018-11-01 11:31:29.362095,13.95
25373,2018-11-01 11:31:29.661960,13.9
25374,2018-11-01 11:31:29.968250,13.9
25375,2018-11-01 11:31:30.267731,13.84
25376,2018-11-01 11:31:30.569697,13.9
25377,2018-11-01 11:31:30.876835,13.84
25378,2018-11-01 11:31:31.179274,13.82
25379,2018-11-01 11:31:31.488769,13.81
25380,2018-11-01 11:31:31.788467,13.71
25381,2018-11-01 11:31:32.096379,13.7
25382,2018-11-01 11:31:32.407290,13.62
25383,2018-11-01 11:31:32.705244,13.65
25384,2018-11-01 11:31:33.018041,13.62
25385,2018-11-01 11:31:33.315018,13.65
25386,2018-11-01 11:31:33.625568,13.55
25387,2018-11-01 11:31:33.924123,13.53
25388,2018-11-01 11:31:34.231134,13.49
25389,2018-11-01 11:31:34.536473,13.58
25390,2018-11-01 11:31:34.839850,13.44
25391,2018-11-01 11:31:35.145439,13.42
25392,2018-11-01 11:31:35.450359,13.54
25393,2018-11-01 11:31:35.760541,13.34
25394,2018-11-01 11:31:36.059810,13.36
25395,2018-11-01 11:31:36.366380,13.41
25396,2018-11-01 11:31:36.671752,13.36
25397,2018-11-01 11:31:36.975557,13.35
25398,2018-11-01 11:31:37.283356,13.32
25399,2018-11-01 11:31:37.582810,13.27
25400,2018-11-01 11:31:37.891458,13.21
25401,2018-11-01 11:31:38.196764,13.25
25402,2018-11-01 11:31:38.504541,13.21
25403,2018-11-01 11:31:38.810500,13.34
25404,2018-11-01 11:31:39.111450,13.21
25405,2018-11-01 11:31:39.425359,13.14
25406,2018-11-01 11:31:39.720878,13.14
25407,2018-11-01 11:31:40.025643,13.17
25408,2018-11-01 11:31:40.332233,13.1
25409,2018-11-01 11:31:40.636994,13.07
25410,2018-11-01 11:31:40.940925,13.08
25411,2018-11-01 11:31:41.246366,13.07
25412,2018-11-01 11:31:41.556618,13.01
25413,2018-11-01 11:31:41.855899,12.95
25414,2018-11-01 11:31:42.164151,12.99
25415,2018-11-01 11:31:42.465988,13.0
25416,2018-11-01 11:31:42.771631,12.96
25417,2018-11-01 11:31:43.075970,12.86
25418,2018-11-01 11:31:43.383631,12.94
25419,2018-11-01 11:31:43.687855,12.81
25420,2018-11-01 11:31:43.992990,12.96
25421,2018-11-01 11:31:44.296278,12.84
25422,2018-11-01 11:31:44.604779,12.86
25423,2018-11-01 11:31:44.908579,12.78
25424,2018-11-01 11:31:45.214463,12.83
25425,2018-11-01 11:31:45.520130,12.71
25426,2018-11-01 11:31:45.825319,12.71
25427,2018-11-01 11:31:46.130376,12.84
25428,2018-11-01 11:31:46.435095,12.79
25429,2018-11-01 11:31:46.737161,12.75
25430,2018-11-01 11:31:47.041749,12.76
25431,2018-11-01 11:31:47.349119,12.7
25432,2018-11-01 11:31:47.654254,12.69
25433,2018-11-01 11:31:47.959302,12.57
25434,2018-11-01 11:31:48.263906,12.56
25435,2018-11-01 11:31:48.570440,12.63
25436,2018-11-01 11:31:48.873954,12.64
25437,2018-11-01 11:31:49.176560,12.62
25438,2018-11-01 11:31:49.483280,12.59
25439,2018-11-01 11:31:49.787418,12.57
25440,2018-11-01 11:31:50.092749,12.65
25441,2018-11-01 11:31:50.397289,12.54
25442,2018-11-01 11:31:50.703600,12.51
25443,2018-11-01 11:31:51.008617,12.57
25444,2018-11-01 11:31:51.314823,12.49
25445,2018-11-01 11:31:51.623544,12.48
25446,2018-11-01 11:31:51.923810,12.45
25447,2018-11-01 11:31:52.231846,12.45
25448,2018-11-01 11:31:52.533951,12.46
25449,2018-11-01 11:31:52.842739,12.43
25450,2018-11-01 11:31:53.145368,12.52
25451,2018-11-01 11:31:53.470273,12.45
25452,2018-11-01 11:31:53.769942,12.45
25453,2018-11-01 11:31:54.064267,12.5
25454,2018-11-01 11:31:54.385419,12.37
25455,2018-11-01 11:31:54.683482,12.36
25456,2018-11-01 11:31:54.976590,12.32
25457,2018-11-01 11:31:55.286707,12.26
25458,2018-11-01 11:31:55.583127,12.29
25459,2018-11-01 11:31:55.889365,12.27
25460,2018-11-01 11:31:56.200500,12.27
25461,2018-11-01 11:31:56.500610,12.27
25462,2018-11-01 11:31:56.801908,12.19
25463,2018-11-01 11:31:57.107623,12.32
25464,2018-11-01 11:31:57.416271,12.19
25465,2018-11-01 11:31:57.717533,12.16
25466,2018-11-01 11:31:58.025644,12.19
25467,2018-11-01 11:31:58.328129,12.34
25468,2018-11-01 11:31:58.633611,12.16
25469,2018-11-01 11:31:58.939569,12.21
25470,2018-11-01 11:31:59.244643,12.07
25471,2018-11-01 11:31:59.555403,12.16
25472,2018-11-01 11:31:59.857808,12.25
25473,2018-11-01 11:32:00.165922,12.18
25474,2018-11-01 11:32:00.464948,12.15
25475,2018-11-01 11:32:00.770761,12.11
25476,2018-11-01 11:32:01.074148,12.12
25477,2018-11-01 11:32:01.378407,12.04
25478,2018-11-01 11:32:01.683626,12.14
25479,2018-11-01 11:32:01.988500,12.08
25480,2018-11-01 11:32:02.297536,12.18
25481,2018-11-01 11:32:02.601238,12.07
25482,2018-11-01 11:32:02.904319,12.07
25483,2018-11-01 11:32:03.211407,12.07
25484,2018-11-01 11:32:03.514234,12.11
25485,2018-11-01 11:32:03.820818,12.02
25486,2018-11-01 11:32:04.124149,12.06
25487,2018-11-01 11:32:04.430167,12.05
25488,2018-11-01 11:32:04.733514,11.99
25489,2018-11-01 11:32:05.041683,12.16
25490,2018-11-01 11:32:05.347560,12.12
25491,2018-11-01 11:32:05.650167,12.14
25492,2018-11-01 11:32:05.954238,12.07
25493,2018-11-01 11:32:06.259476,12.01
25494,2018-11-01 11:32:06.566173,12.04
25495,2018-11-01 11:32:06.869928,11.93
25496,2018-11-01 11:32:07.176826,11.97
25497,2018-11-01 11:32:07.481826,11.9
25498,2018-11-01 11:32:07.785201,11.95
25499,2018-11-01 11:32:08.091814,11.97
25500,2018-11-01 11:32:08.397065,11.99
25501,2018-11-01 11:32:08.699019,11.99
25502,2018-11-01 11:32:09.006024,11.98
25503,2018-11-01 11:32:09.311475,11.98
25504,2018-11-01 11:32:09.617699,12.05
25505,2018-11-01 11:32:09.922309,12.02
25506,2018-11-01 11:32:10.225902,11.99
25507,2018-11-01 11:32:10.533486,12.06
25508,2018-11-01 11:32:10.835510,11.93
25509,2018-11-01 11:32:11.141363,12.05
25510,2018-11-01 11:32:11.464842,11.99
25511,2018-11-01 11:32:11.750613,12.07
25512,2018-11-01 11:32:12.056178,11.99
25513,2018-11-01 11:32:12.377899,12.01
25514,2018-11-01 11:32:12.671268,11.99
25515,2018-11-01 11:32:12.971392,11.97
25516,2018-11-01 11:32:13.276685,12.08
25517,2018-11-01 11:32:13.580767,12.02
25518,2018-11-01 11:32:13.903121,13.74
25519,2018-11-01 11:32:14.193724,12.03
25520,2018-11-01 11:32:14.498909,12.07
25521,2018-11-01 11:32:14.803134,12.05
25522,2018-11-01 11:32:15.109655,12.06
25523,2018-11-01 11:32:15.417965,11.99
25524,2018-11-01 11:32:15.726680,12.04
25525,2018-11-01 11:32:16.021121,12.06
25526,2018-11-01 11:32:16.327160,12.14
25527,2018-11-01 11:32:16.631369,12.14
25528,2018-11-01 11:32:16.937989,12.05
25529,2018-11-01 11:32:17.241131,12.12
25530,2018-11-01 11:32:17.551777,12.07
25531,2018-11-01 11:32:17.850692,12.07
25532,2018-11-01 11:32:18.156861,12.09
25533,2018-11-01 11:32:18.462458,12.12
25534,2018-11-01 11:32:18.767042,12.17
25535,2018-11-01 11:32:19.073820,12.16
25536,2018-11-01 11:32:19.377396,12.26
25537,2018-11-01 11:32:19.686652,12.1
25538,2018-11-01 11:32:19.987808,12.12
25539,2018-11-01 11:32:20.294126,12.21
25540,2018-11-01 11:32:20.598825,12.2
25541,2018-11-01 11:32:20.903106,12.03
25542,2018-11-01 11:32:21.208965,12.21
25543,2018-11-01 11:32:21.519583,12.16
25544,2018-11-01 11:32:21.818241,12.19
25545,2018-11-01 11:32:22.124334,12.21
25546,2018-11-01 11:32:22.430308,12.23
25547,2018-11-01 11:32:22.733434,12.17
25548,2018-11-01 11:32:23.038839,12.26
25549,2018-11-01 11:32:23.347116,12.14
25550,2018-11-01 11:32:23.656381,12.27
25551,2018-11-01 11:32:23.954754,12.26
25552,2018-11-01 11:32:24.258536,12.21
25553,2018-11-01 11:32:24.563955,12.24
25554,2018-11-01 11:32:24.868202,12.23
25555,2018-11-01 11:32:25.177321,12.25
25556,2018-11-01 11:32:25.483010,12.29
25557,2018-11-01 11:32:25.835811,12.31
25558,2018-11-01 11:32:26.143291,12.27
25559,2018-11-01 11:32:26.449046,12.22
25560,2018-11-01 11:32:26.750525,12.2
25561,2018-11-01 11:32:27.061441,12.35
25562,2018-11-01 11:32:27.364224,12.37
25563,2018-11-01 11:32:27.667825,12.23
25564,2018-11-01 11:32:27.974104,12.25
25565,2018-11-01 11:32:28.277333,12.29
25566,2018-11-01 11:32:28.581157,12.31
25567,2018-11-01 11:32:28.885903,12.32
25568,2018-11-01 11:32:29.195775,12.43
25569,2018-11-01 11:32:29.495120,12.34
25570,2018-11-01 11:32:29.801032,12.3
25571,2018-11-01 11:32:30.104395,12.36
25572,2018-11-01 11:32:30.419448,12.42
25573,2018-11-01 11:32:30.715190,12.37
25574,2018-11-01 11:32:31.023411,12.41
25575,2018-11-01 11:32:31.324895,12.31
25576,2018-11-01 11:32:31.634910,12.54
25577,2018-11-01 11:32:31.934746,12.46
25578,2018-11-01 11:32:32.239906,12.5
25579,2018-11-01 11:32:32.550627,12.48
25580,2018-11-01 11:32:32.858204,12.55
25581,2018-11-01 11:32:33.156501,12.6
25582,2018-11-01 11:32:33.459960,12.72
25583,2018-11-01 11:32:33.765776,12.64
25584,2018-11-01 11:32:34.075706,12.52
25585,2018-11-01 11:32:34.376073,12.64
25586,2018-11-01 11:32:34.680706,12.74
25587,2018-11-01 11:32:34.986429,12.89
25588,2018-11-01 11:32:35.296284,12.89
25589,2018-11-01 11:32:35.601048,12.9
25590,2018-11-01 11:32:35.901666,12.87
25591,2018-11-01 11:32:36.207473,12.96
25592,2018-11-01 11:32:36.511338,12.93
25593,2018-11-01 11:32:36.819186,13.1
25594,2018-11-01 11:32:37.120493,13.08
25595,2018-11-01 11:32:37.427330,13.13
25596,2018-11-01 11:32:37.732825,13.14
25597,2018-11-01 11:32:38.040209,13.3
25598,2018-11-01 11:32:38.343354,13.26
25599,2018-11-01 11:32:38.646430,13.2
25600,2018-11-01 11:32:38.954107,13.38
25601,2018-11-01 11:32:39.257764,13.48
25602,2018-11-01 11:32:39.564178,13.44
25603,2018-11-01 11:32:39.868246,13.55
25604,2018-11-01 11:32:40.174517,13.53
25605,2018-11-01 11:32:40.479459,13.62
25606,2018-11-01 11:32:40.781992,13.6
25607,2018-11-01 11:32:41.090612,13.73
25608,2018-11-01 11:32:41.391681,13.82
25609,2018-11-01 11:32:41.696964,13.86
25610,2018-11-01 11:32:42.005082,13.87
25611,2018-11-01 11:32:42.307168,13.94
25612,2018-11-01 11:32:42.615387,14.02
25613,2018-11-01 11:32:42.923493,14.06
25614,2018-11-01 11:32:43.223172,14.28
25615,2018-11-01 11:32:43.527775,14.16
25616,2018-11-01 11:32:43.837275,14.22
25617,2018-11-01 11:32:44.139777,14.27
25618,2018-11-01 11:32:44.445218,14.3
25619,2018-11-01 11:32:44.749633,14.41
25620,2018-11-01 11:32:45.054314,14.53
25621,2018-11-01 11:32:45.358379,14.57
25622,2018-11-01 11:32:45.666765,14.55
25623,2018-11-01 11:32:45.970167,14.64
25624,2018-11-01 11:32:46.278262,14.68
25625,2018-11-01 11:32:46.576835,14.76
25626,2018-11-01 11:32:46.883029,14.85
25627,2018-11-01 11:32:47.191874,14.91
25628,2018-11-01 11:32:47.497305,15.03
25629,2018-11-01 11:32:47.802656,15.03
25630,2018-11-01 11:32:48.104479,15.16
25631,2018-11-01 11:32:48.413784,15.2
25632,2018-11-01 11:32:48.716523,15.31
25633,2018-11-01 11:32:49.026349,15.35
25634,2018-11-01 11:32:49.323891,15.42
25635,2018-11-01 11:32:49.629297,15.52
25636,2018-11-01 11:32:49.936373,15.53
25637,2018-11-01 11:32:50.240479,15.59
