,wavelength,R_LL,R_RR,R_pp,R_sp
235,5.944862155388471e-07,0.00029525888778592015,0.00011795173376026407,6.242105946741864e-05,0.00014610286700522
236,5.957393483709272e-07,0.0007755282798129407,0.00012452843668725894,0.00015155018219283032,0.0002964739781180323
237,5.969924812030074e-07,0.0014327537188334484,0.00012757244161699854,0.000283379951966155,0.0004885982706657413
238,5.982456140350876e-07,0.002215494851219431,0.00012696172601754042,0.0004470808634997748,0.0007080449151130946
239,5.994987468671678e-07,0.0030684398789682676,0.0001227845568938046,0.000630729616431052,0.0009397101542977137
240,6.007518796992481e-07,0.003935869480642965,0.00011532751669614284,0.0008220688218932739,0.0011687456409450643
241,6.020050125313283e-07,0.004764827902795804,0.0001050529037200751,0.0010092156141425757,0.001381388168494082
242,6.032581453634085e-07,0.005507845353826469,9.25672888414371e-05,0.0011812836747576866,0.0015656511280154994
243,6.045112781954887e-07,0.00612510866032956,7.85834002928339e-05,0.001328894066966242,0.0017118531996730335
244,6.057644110275689e-07,0.006586026448297332,6.38777534777312e-05,0.0014445605646283073,0.0018129737484060117
245,6.070175438596492e-07,0.0068701770759798525,4.924654035794874e-05,0.0015229440556844887,0.0018648360676341163
246,6.082706766917293e-07,0.006967660563243521,3.5462247694004684e-05,0.0015609777676041535,0.0018661285587166971
247,6.095238095238095e-07,0.0068789000124361375,2.3233297555034685e-05,0.0015578705286873969,0.0018182802196015627
248,6.107769423558897e-07,0.00661395483610627,1.316871531577833e-05,0.0015149993000412448,0.0017252108545809906
249,6.120300751879699e-07,0.006191419339695577,5.749452769378641e-06,0.001435705139445208,0.0015929787720673778
250,6.132832080200501e-07,0.005636987643869446,1.3075531277295921e-06,0.0013250089233950988,0.0014293499654248296
251,6.145363408521303e-07,0.004981770926708781,1.3868227666669925e-08,0.0011892647974487134,0.0012433133093900483
252,6.157894736842105e-07,0.004260456245011165,1.8745538595524963e-06,0.0010357705588428681,0.0010445664075055274
253,6.170426065162907e-07,0.003509397833939308,6.7361029064445465e-06,0.000872354982596951,0.0008429964609436743
254,6.182957393483709e-07,0.00276473134526392,1.4298251207166985e-05,0.0007069623686560269,0.0006481798063740798
255,6.19548872180451e-07,0.0020605982389516786,2.4133727102805754e-05,0.0005472541505190792,0.0004689224067320287
256,6.208020050125312e-07,0.001427560753469747,3.5713527179325674e-05,0.00040024611220622244,0.0003128613746622303
257,6.220551378446114e-07,0.0008912770693975991,4.843619734827748e-05,0.00027199752130152317,0.00018614442617858847
258,6.233082706766916e-07,0.00047149144032367226,6.165948445567868e-05,0.00016736531680830184,9.319998650184316e-05
259,6.245614035087719e-07,0.00018137576283625665,7.473269841484412e-05,8.983253100686104e-05,3.660564198777813e-05
260,6.258145363408521e-07,2.7238422835303835e-05,8.702818322656954e-05,4.1415630704381905e-05,1.7057047213124062e-05
261,6.270676691729323e-07,8.594843546535845e-06,9.797042815654632e-05,2.265077776386021e-05,3.343366985362998e-05
262,6.283208020050125e-07,0.00011857372782554287,0.00010706154576251836,3.2654511928349846e-05,8.295236127864246e-05
263,6.295739348370928e-07,0.0003446152255306671,0.00011390208729831617,6.925041320644882e-05,0.00016139513532417528
