,wavelength,R_LL,R_RR,R_pp,R_sp
141,4.7669172932330823e-07,0.5304137641193343,0.00012682482927226562,0.12483166173035241,0.13383461478209488
142,4.779448621553884e-07,0.5092894943569923,0.00011132930658607396,0.11997825913696473,0.12838712055570237
143,4.791979949874686e-07,0.4859670609506354,9.459066199821373e-05,0.11459321915265373,0.1223975667731661
144,4.804511278195488e-07,0.46046359650479196,7.738056150472242e-05,0.10867871554960679,0.11587251209942549
145,4.81704260651629e-07,0.43284279336827025,6.046830906825906e-05,0.10224898876497727,0.10882917214669151
146,4.829573934837093e-07,0.4032284325206333,4.45866613123503e-05,0.09533342856155216,0.10129892093956873
147,4.842105263157895e-07,0.37181776546728823,3.040096408971052e-05,0.08797955776417514,0.09333082131161011
148,4.854636591478697e-07,0.338893165450786,1.8482779978343445e-05,0.08025555378500379,0.08499477523320192
149,4.867167919799498e-07,0.3048299416183594,9.288900232122478e-06,0.07225182804465996,0.07638374647757015
150,4.8796992481203e-07,0.2700978580336162,3.1463413685080444e-06,0.0640811075432507,0.067614412090534
151,4.892230576441102e-07,0.23525392243096058,2.4362920643505094e-07,0.055876474413364366,0.0588255986483513
152,4.904761904761904e-07,0.20092461163805392,6.283840886043451e-07,0.047786964407660684,0.05017400783699265
153,4.917293233082707e-07,0.167776997616387,4.210950876776575e-06,0.039970629002804965,0.04182706500010427
154,4.929824561403509e-07,0.13648015178065787,1.077357523369668e-05,0.03258540802770648,0.033953215873961905
155,4.942355889724311e-07,0.1076603921704651,1.9984421698725053e-05,0.025778659532407603,0.02671056404514915
156,4.954887218045113e-07,0.08185581974994295,3.141556618969784e-05,0.019676617190531577,0.020235236273094228
157,4.967418546365915e-07,0.05947652056965727,4.456398167022297e-05,0.014375245434050513,0.014631116889283454
158,4.979949874686717e-07,0.040776339446234676,5.887447451155435e-05,0.00993383834354275,0.009962486691457485
159,4.992481203007518e-07,0.025840239278946985,7.376352090530713e-05,0.006372259957473103,0.006250626977315238
160,5.00501253132832e-07,0.014588425192207651,8.864299378383906e-05,0.0036720645570899988,0.0034747249932544993
161,5.017543859649122e-07,0.006795439225855841,0.00010294285347017037,0.0017810523924659469,0.0015766491270388762
162,5.030075187969924e-07,0.0021201283098599474,0.00011613198969686208,0.0006202942981639977,0.00046856039259145514
163,5.042606516290726e-07,0.00014126229746059635,0.0001277365382431294,9.241115908513637e-05,4.202486807830512e-05
164,5.055137844611528e-07,0.0003936958431730146,0.00013735514299055248,8.993273166540101e-05,0.00017731042077462691
165,5.067669172932331e-07,0.002401021323633221,0.00014467078641548488,0.0005028115075174541,0.0007518140538676628
166,5.080200501253133e-07,0.005702166881208529,0.00014945896296499143,0.0012245187021570057,0.0016469502832152565
167,5.092731829573935e-07,0.009870898304876372,0.00015159211616653362,0.0021564963910847518,0.0027532183685249536
168,5.105263157894736e-07,0.014528382874547963,0.00015104039805342802,0.003211013707421049,0.003973477721294399
169,5.117794486215538e-07,0.019349745428158444,0.00014786893517718705,0.004312649168735048,0.00522466352006228
